season_id,season,team_id,grade_id,grade_name,player_key,canonical_player_id,canonical_player_name,display_player_name,three_wicket_innings,five_wicket_innings,latest_match_date,match_count
2bea42bd-9a74-48c1-9950-f7c3a3906c31,Summer 2008/09,27285cc6-73f9-42d6-b8f7-4ebf023e7686,2379fce7-e345-43b7-8a01-be12f62c11dd,C3 Grade,raw_1619d285_2942_49cc_af12_b642b5df54fe,raw_1619d285_2942_49cc_af12_b642b5df54fe,Jude Lobow,Jude Lobow,0,1,2009-01-10T13:00:00.0000000+00:00,1
2bea42bd-9a74-48c1-9950-f7c3a3906c31,Summer 2008/09,27285cc6-73f9-42d6-b8f7-4ebf023e7686,2379fce7-e345-43b7-8a01-be12f62c11dd,C3 Grade,raw_223fa03d_3d9f_427f_bcb8_cbabfaa65791,raw_223fa03d_3d9f_427f_bcb8_cbabfaa65791,Ben Staggs,Ben Staggs,0,0,2009-01-10T13:00:00.0000000+00:00,1
2bea42bd-9a74-48c1-9950-f7c3a3906c31,Summer 2008/09,27285cc6-73f9-42d6-b8f7-4ebf023e7686,2379fce7-e345-43b7-8a01-be12f62c11dd,C3 Grade,raw_22969754_e692_448e_b523_9882e90f5d5c,raw_22969754_e692_448e_b523_9882e90f5d5c,Daniel Salt,Daniel Salt,1,0,2009-01-10T13:00:00.0000000+00:00,1
2bea42bd-9a74-48c1-9950-f7c3a3906c31,Summer 2008/09,27285cc6-73f9-42d6-b8f7-4ebf023e7686,2379fce7-e345-43b7-8a01-be12f62c11dd,C3 Grade,raw_8c02c2b8_c4c8_42a7_937c_3de4214ca127,raw_8c02c2b8_c4c8_42a7_937c_3de4214ca127,Sam Greck,Sam Greck,0,0,2009-01-10T13:00:00.0000000+00:00,1
2bea42bd-9a74-48c1-9950-f7c3a3906c31,Summer 2008/09,27285cc6-73f9-42d6-b8f7-4ebf023e7686,2379fce7-e345-43b7-8a01-be12f62c11dd,C3 Grade,raw_903195b0_3808_40f6_baa2_170a8edb23bf,raw_903195b0_3808_40f6_baa2_170a8edb23bf,Ryan Ward,Ryan Ward,0,0,2009-01-10T13:00:00.0000000+00:00,1
2bea42bd-9a74-48c1-9950-f7c3a3906c31,Summer 2008/09,27285cc6-73f9-42d6-b8f7-4ebf023e7686,2379fce7-e345-43b7-8a01-be12f62c11dd,C3 Grade,raw_b52498ed_67ee_49b5_bcd4_f7e60670eead,raw_b52498ed_67ee_49b5_bcd4_f7e60670eead,Nick Miller,Nick Miller,0,0,2009-01-10T13:00:00.0000000+00:00,1
2bea42bd-9a74-48c1-9950-f7c3a3906c31,Summer 2008/09,27285cc6-73f9-42d6-b8f7-4ebf023e7686,2379fce7-e345-43b7-8a01-be12f62c11dd,C3 Grade,raw_d27637aa_7ff7_4bd1_9f90_967d729d4ed8,raw_d27637aa_7ff7_4bd1_9f90_967d729d4ed8,Jackson Ellard,Jackson Ellard,0,0,2009-01-10T13:00:00.0000000+00:00,1
2bea42bd-9a74-48c1-9950-f7c3a3906c31,Summer 2008/09,2a5be98f-5b19-4a9f-bc0f-85b2ba3038f0,049ed4dd-3f41-4b7a-8e40-65f9e35ea832,Under 17 South,raw_40a03d21_40e3_4439_bc6e_66ac08bf05ff,raw_40a03d21_40e3_4439_bc6e_66ac08bf05ff,Ben Rutton,Ben Rutton,0,0,2008-10-19T00:00:00.0000000+00:00,1
2bea42bd-9a74-48c1-9950-f7c3a3906c31,Summer 2008/09,2a5be98f-5b19-4a9f-bc0f-85b2ba3038f0,049ed4dd-3f41-4b7a-8e40-65f9e35ea832,Under 17 South,raw_4a5b7303_d286_4d00_ba02_1c5f415f7c12,raw_4a5b7303_d286_4d00_ba02_1c5f415f7c12,Simon Karran,Simon Karran,0,1,2009-02-08T00:00:00.0000000+00:00,5
2bea42bd-9a74-48c1-9950-f7c3a3906c31,Summer 2008/09,2a5be98f-5b19-4a9f-bc0f-85b2ba3038f0,049ed4dd-3f41-4b7a-8e40-65f9e35ea832,Under 17 South,raw_71751def_b56d_47c8_ae93_73400a5da89e,raw_71751def_b56d_47c8_ae93_73400a5da89e,Shaun Lapere,Shaun Lapere,0,0,2008-12-14T00:00:00.0000000+00:00,3
2bea42bd-9a74-48c1-9950-f7c3a3906c31,Summer 2008/09,2a5be98f-5b19-4a9f-bc0f-85b2ba3038f0,049ed4dd-3f41-4b7a-8e40-65f9e35ea832,Under 17 South,raw_84233292_109c_484a_9280_3bb55ed34b11,raw_84233292_109c_484a_9280_3bb55ed34b11,Jack Holiday,Jack Holiday,0,0,2009-02-08T00:00:00.0000000+00:00,5
2bea42bd-9a74-48c1-9950-f7c3a3906c31,Summer 2008/09,2a5be98f-5b19-4a9f-bc0f-85b2ba3038f0,049ed4dd-3f41-4b7a-8e40-65f9e35ea832,Under 17 South,raw_893f88ef_c895_4f6e_a95f_624722dba087,raw_893f88ef_c895_4f6e_a95f_624722dba087,Danial Swadling,Danial Swadling,0,0,2008-10-19T00:00:00.0000000+00:00,1
2bea42bd-9a74-48c1-9950-f7c3a3906c31,Summer 2008/09,2a5be98f-5b19-4a9f-bc0f-85b2ba3038f0,049ed4dd-3f41-4b7a-8e40-65f9e35ea832,Under 17 South,raw_a9dba5a7_bbcc_4748_a268_91410f098fbd,raw_a9dba5a7_bbcc_4748_a268_91410f098fbd,Stewart Mcinnes,Stewart Mcinnes,0,0,2009-02-08T00:00:00.0000000+00:00,3
2bea42bd-9a74-48c1-9950-f7c3a3906c31,Summer 2008/09,2a5be98f-5b19-4a9f-bc0f-85b2ba3038f0,049ed4dd-3f41-4b7a-8e40-65f9e35ea832,Under 17 South,raw_b65661bf_cdb4_4d45_a3c7_ea18ae776a88,raw_b65661bf_cdb4_4d45_a3c7_ea18ae776a88,Jared Dewaal,Jared Dewaal,0,0,2009-02-08T00:00:00.0000000+00:00,5
2bea42bd-9a74-48c1-9950-f7c3a3906c31,Summer 2008/09,2a5be98f-5b19-4a9f-bc0f-85b2ba3038f0,049ed4dd-3f41-4b7a-8e40-65f9e35ea832,Under 17 South,raw_c3857b6a_05e9_4d6c_84fb_4826e6be883d,raw_c3857b6a_05e9_4d6c_84fb_4826e6be883d,Matthew Grindley,Matthew Grindley,0,0,2009-02-08T00:00:00.0000000+00:00,2
2bea42bd-9a74-48c1-9950-f7c3a3906c31,Summer 2008/09,2a5be98f-5b19-4a9f-bc0f-85b2ba3038f0,049ed4dd-3f41-4b7a-8e40-65f9e35ea832,Under 17 South,raw_d27637aa_7ff7_4bd1_9f90_967d729d4ed8,raw_d27637aa_7ff7_4bd1_9f90_967d729d4ed8,Jackson Ellard,Jackson Ellard,0,0,2009-02-08T00:00:00.0000000+00:00,2
2bea42bd-9a74-48c1-9950-f7c3a3906c31,Summer 2008/09,2a5be98f-5b19-4a9f-bc0f-85b2ba3038f0,049ed4dd-3f41-4b7a-8e40-65f9e35ea832,Under 17 South,raw_e003b29b_a1e5_404f_a540_94380e1cf785,raw_e003b29b_a1e5_404f_a540_94380e1cf785,Mitchell Hutchins,Mitchell Hutchins,0,0,2008-12-14T00:00:00.0000000+00:00,2
2bea42bd-9a74-48c1-9950-f7c3a3906c31,Summer 2008/09,2a5be98f-5b19-4a9f-bc0f-85b2ba3038f0,049ed4dd-3f41-4b7a-8e40-65f9e35ea832,Under 17 South,raw_e06a2bd9_1aed_4fd2_b50f_980102ab4a5d,raw_e06a2bd9_1aed_4fd2_b50f_980102ab4a5d,Josh Rudd,Josh Rudd,0,0,2009-02-08T00:00:00.0000000+00:00,1
2bea42bd-9a74-48c1-9950-f7c3a3906c31,Summer 2008/09,2a5be98f-5b19-4a9f-bc0f-85b2ba3038f0,049ed4dd-3f41-4b7a-8e40-65f9e35ea832,Under 17 South,raw_f05f4e95_f357_42d8_8d66_e0745b878ab4,raw_f05f4e95_f357_42d8_8d66_e0745b878ab4,Fabian Saunders,Fabian Saunders,0,0,2009-02-08T00:00:00.0000000+00:00,5
2bea42bd-9a74-48c1-9950-f7c3a3906c31,Summer 2008/09,777b3028-97b3-418f-a4c4-1df29bab0b67,d7dff122-398e-4ea3-a1c3-27a51700af7c,A3 Grade,raw_1a69b5d8_da3a_4162_b50b_61a08660d572,raw_1a69b5d8_da3a_4162_b50b_61a08660d572,Cameron Pannach,Cameron Pannach,0,0,2009-02-07T00:00:00.0000000+00:00,1
2bea42bd-9a74-48c1-9950-f7c3a3906c31,Summer 2008/09,777b3028-97b3-418f-a4c4-1df29bab0b67,d7dff122-398e-4ea3-a1c3-27a51700af7c,A3 Grade,raw_205e8fd2_2a71_4bb7_af36_80deca0a9b8a,raw_205e8fd2_2a71_4bb7_af36_80deca0a9b8a,Matt Hehner,Matt Hehner,1,0,2009-03-28T12:30:00.0000000+00:00,7
2bea42bd-9a74-48c1-9950-f7c3a3906c31,Summer 2008/09,777b3028-97b3-418f-a4c4-1df29bab0b67,d7dff122-398e-4ea3-a1c3-27a51700af7c,A3 Grade,raw_24a83678_4ef1_4c12_90ea_8bd5efc6e9bd,raw_24a83678_4ef1_4c12_90ea_8bd5efc6e9bd,Andrew Wright,Andrew Wright,0,0,2009-02-21T00:00:00.0000000+00:00,3
2bea42bd-9a74-48c1-9950-f7c3a3906c31,Summer 2008/09,777b3028-97b3-418f-a4c4-1df29bab0b67,d7dff122-398e-4ea3-a1c3-27a51700af7c,A3 Grade,raw_2de79133_f18d_4f54_a440_3f1fe0cc72f9,raw_2de79133_f18d_4f54_a440_3f1fe0cc72f9,Paul Radbourne,Paul Radbourne,1,0,2009-03-07T00:00:00.0000000+00:00,5
