id,name,startDate,isCurrentSeason,classification
b41aad11-0719-4499-ae34-fa95731e582b,Summer 2010/11,2010-07-01T00:00:00.0000000+00:00,False,"[{""id"": 1, ""name"": ""Participating""}]"
d1b386aa-ac78-4fb4-a434-94b03b69808a,Summer 2009/10,2009-07-01T00:00:00.0000000+00:00,False,"[{""id"": 1, ""name"": ""Participating""}]"
2bea42bd-9a74-48c1-9950-f7c3a3906c31,Summer 2008/09,2008-07-01T00:00:00.0000000+00:00,False,"[{""id"": 1, ""name"": ""Participating""}]"
3a5d3c8d-38f5-4c33-b1eb-01aeced3cfd3,Summer 2007/08,2007-07-01T00:00:00.0000000+00:00,False,"[{""id"": 1, ""name"": ""Participating""}]"
e9b37153-9187-4dad-b04d-cf5fa01ccb8e,Summer 2006/07,2006-07-01T00:00:00.0000000+00:00,False,"[{""id"": 1, ""name"": ""Participating""}]"
54f45899-c1b5-4d0a-ae20-dc26e463e143,Summer 2005/06,2005-07-01T00:00:00.0000000+00:00,False,"[{""id"": 1, ""name"": ""Participating""}]"
94913459-339b-4070-9581-c6c1dfad328b,Summer 2004/05,2004-07-01T00:00:00.0000000+00:00,False,"[{""id"": 1, ""name"": ""Participating""}]"
4e850a88-1187-4f43-a5d9-7e988a6e218f,Summer 2003/04,2003-07-01T00:00:00.0000000+00:00,False,"[{""id"": 1, ""name"": ""Participating""}]"
3bf412ae-5efe-4a2b-9d0f-7174ce7d0a71,Summer 2002/03,2002-07-01T00:00:00.0000000+00:00,False,"[{""id"": 1, ""name"": ""Participating""}]"
5347386c-ad71-47fe-bd25-a914b2ddf946,Summer 2001/02,2001-07-01T00:00:00.0000000+00:00,False,"[{""id"": 1, ""name"": ""Participating""}]"
5877fbe1-f96a-4daa-b0fe-43d641e00c2f,Summer 2000/01,2000-07-01T00:00:00.0000000+00:00,False,"[{""id"": 1, ""name"": ""Participating""}]"
0d03a958-e6b7-4ddd-8675-0368eccd5614,Summer 1999/00,1999-07-01T00:00:00.0000000+00:00,False,"[{""id"": 1, ""name"": ""Participating""}]"
80a5bc35-c168-4aad-92a0-fe4c5dc68023,Summer 1998/99,1998-07-01T00:00:00.0000000+00:00,False,"[{""id"": 1, ""name"": ""Participating""}]"
b3c6e4dc-1650-4603-8934-84b6cfe6aa8c,Summer 1997/98,1997-07-01T00:00:00.0000000+00:00,False,"[{""id"": 1, ""name"": ""Participating""}]"
0e263c87-ad99-4a6b-ab34-a4908d863e4b,Summer 1996/97,1996-07-01T00:00:00.0000000+00:00,False,"[{""id"": 1, ""name"": ""Participating""}]"
7d54d91a-aed3-494d-90bb-d765baaee3be,Summer 1995/96,1995-07-01T00:00:00.0000000+00:00,False,"[{""id"": 1, ""name"": ""Participating""}]"
1c2d5f4f-3ad3-4432-b1b7-296752084be0,Summer 1994/95,1994-07-01T00:00:00.0000000+00:00,False,"[{""id"": 1, ""name"": ""Participating""}]"
6599c48c-8222-4eb0-abbc-ae3d37717f12,Summer 1993/94,1993-07-01T00:00:00.0000000+00:00,False,"[{""id"": 1, ""name"": ""Participating""}]"
371ca67c-8c1e-4489-8cc5-ef03b86d7c1f,Summer 1992/93,1992-07-01T00:00:00.0000000+00:00,False,"[{""id"": 1, ""name"": ""Participating""}]"
fdd607d3-484c-4d37-8b3f-f70f16eda3ed,Summer 1991/92,1991-07-01T00:00:00.0000000+00:00,False,"[{""id"": 1, ""name"": ""Participating""}]"
