season_id,season,team_id,grade_id,grade_name,player_key,canonical_player_id,canonical_player_name,display_player_name,bbb_runs,bbb_balls_faced,bbb_dismissals,bbb_dot_balls,bbb_dot_ball_balls_faced,bbb_batting_innings,bbb_matches,latest_match_date,bat_sr,batting_dot_ball_pct
3750296e-c0ac-4f67-ada4-9a47266c1f8a,Winter 2021,805a6aa6-ae5a-419c-912b-dd3c9fbf2910,fea4630e-beb1-4d1d-8562-9731c22d9173,North Division - Bhatia Shield,faraz_khan,faraz_khan,Faraz Khan,Faraz Khan,7.0,10.0,1,6,10.0,1,1,2021-07-03T22:00:00.0000000+10:00,70.0,60.0
3750296e-c0ac-4f67-ada4-9a47266c1f8a,Winter 2021,805a6aa6-ae5a-419c-912b-dd3c9fbf2910,fea4630e-beb1-4d1d-8562-9731c22d9173,North Division - Bhatia Shield,ibad_mohammed,ibad_mohammed,Ibad Mohammed,Ibad Mohammed,65.0,81.0,1,53,81.0,1,1,2021-07-03T22:00:00.0000000+10:00,80.24691358024691,65.4320987654321
3750296e-c0ac-4f67-ada4-9a47266c1f8a,Winter 2021,805a6aa6-ae5a-419c-912b-dd3c9fbf2910,fea4630e-beb1-4d1d-8562-9731c22d9173,North Division - Bhatia Shield,jimmy_sharma,jimmy_sharma,Jimmy Sharma,Jimmy Sharma,3.0,8.0,1,5,8.0,1,1,2021-07-03T22:00:00.0000000+10:00,37.5,62.5
3750296e-c0ac-4f67-ada4-9a47266c1f8a,Winter 2021,805a6aa6-ae5a-419c-912b-dd3c9fbf2910,fea4630e-beb1-4d1d-8562-9731c22d9173,North Division - Bhatia Shield,raw_661bdd19_e67a_4978_a255_36e16789ab1f,raw_661bdd19_e67a_4978_a255_36e16789ab1f,Nitin Tanwar,Nitin Tanwar,0.0,3.0,1,3,3.0,1,1,2021-07-03T22:00:00.0000000+10:00,0.0,100.0
3750296e-c0ac-4f67-ada4-9a47266c1f8a,Winter 2021,805a6aa6-ae5a-419c-912b-dd3c9fbf2910,fea4630e-beb1-4d1d-8562-9731c22d9173,North Division - Bhatia Shield,raw_6b74d336_b105_407c_b4ef_f68e2fba7862,raw_6b74d336_b105_407c_b4ef_f68e2fba7862,Damandeep Sehra,Damandeep Sehra,15.0,34.0,1,24,34.0,1,1,2021-07-03T22:00:00.0000000+10:00,44.11764705882353,70.58823529411765
3750296e-c0ac-4f67-ada4-9a47266c1f8a,Winter 2021,805a6aa6-ae5a-419c-912b-dd3c9fbf2910,fea4630e-beb1-4d1d-8562-9731c22d9173,North Division - Bhatia Shield,raw_71ef9dbf_3692_4288_94d6_3030623bea83,raw_71ef9dbf_3692_4288_94d6_3030623bea83,Muhammad Anas Mukhtar,Muhammad Anas Mukhtar,24.0,38.0,1,21,38.0,1,1,2021-07-03T22:00:00.0000000+10:00,63.1578947368421,55.26315789473684
3750296e-c0ac-4f67-ada4-9a47266c1f8a,Winter 2021,805a6aa6-ae5a-419c-912b-dd3c9fbf2910,fea4630e-beb1-4d1d-8562-9731c22d9173,North Division - Bhatia Shield,raw_a5f9b627_39ee_482d_9d0b_da17a0b19842,raw_a5f9b627_39ee_482d_9d0b_da17a0b19842,Chaitanya Raju,Chaitanya Raju,1.0,3.0,1,2,3.0,1,1,2021-07-03T22:00:00.0000000+10:00,33.333333333333336,66.66666666666667
3750296e-c0ac-4f67-ada4-9a47266c1f8a,Winter 2021,805a6aa6-ae5a-419c-912b-dd3c9fbf2910,fea4630e-beb1-4d1d-8562-9731c22d9173,North Division - Bhatia Shield,raw_b3b52283_bba3_41bc_8dea_fe249e5487b3,raw_b3b52283_bba3_41bc_8dea_fe249e5487b3,Arun Parvathyraj,Arun Parvathyraj,5.0,7.0,1,5,7.0,1,1,2021-07-03T22:00:00.0000000+10:00,71.42857142857143,71.42857142857143
3750296e-c0ac-4f67-ada4-9a47266c1f8a,Winter 2021,805a6aa6-ae5a-419c-912b-dd3c9fbf2910,fea4630e-beb1-4d1d-8562-9731c22d9173,North Division - Bhatia Shield,raw_bacb745b_1109_4ffc_b4ce_f53bf8c269ce,raw_bacb745b_1109_4ffc_b4ce_f53bf8c269ce,Syed Shabbir,Syed Shabbir,7.0,11.0,1,7,11.0,1,1,2021-07-03T22:00:00.0000000+10:00,63.63636363636363,63.63636363636363
3750296e-c0ac-4f67-ada4-9a47266c1f8a,Winter 2021,805a6aa6-ae5a-419c-912b-dd3c9fbf2910,fea4630e-beb1-4d1d-8562-9731c22d9173,North Division - Bhatia Shield,raw_d36a9234_b2b2_44a0_9fa3_3e1527aa4b1c,raw_d36a9234_b2b2_44a0_9fa3_3e1527aa4b1c,Harish Kumar,Harish Kumar,11.0,26.0,1,21,26.0,1,1,2021-07-03T22:00:00.0000000+10:00,42.30769230769231,80.76923076923077
6169f605-4b96-4f21-87c5-0862f914624f,Winter 2025,b0d2ee4c-be8f-4a75-b138-0740a52970c6,8660310e-7b12-4dce-b777-d533d35bd8ff,North Division,ashish_sharma,ashish_sharma,Ashish Sharma,Ashish Sharma,36.0,44.0,7,28,44.0,7,7,2025-07-12T12:00:00.0000000+10:00,81.81818181818181,63.63636363636363
6169f605-4b96-4f21-87c5-0862f914624f,Winter 2025,b0d2ee4c-be8f-4a75-b138-0740a52970c6,8660310e-7b12-4dce-b777-d533d35bd8ff,North Division,danny_singh,danny_singh,Danny Singh,Danny Singh,32.0,26.0,2,14,26.0,2,2,2025-06-21T12:00:00.0000000+10:00,123.07692307692308,53.84615384615385
6169f605-4b96-4f21-87c5-0862f914624f,Winter 2025,b0d2ee4c-be8f-4a75-b138-0740a52970c6,8660310e-7b12-4dce-b777-d533d35bd8ff,North Division,kieran_bhan,kieran_bhan,Kieran Bhan,Kieran Bhan,155.0,177.0,7,102,177.0,7,7,2025-07-26T12:00:00.0000000+10:00,87.57062146892656,57.6271186440678
6169f605-4b96-4f21-87c5-0862f914624f,Winter 2025,b0d2ee4c-be8f-4a75-b138-0740a52970c6,8660310e-7b12-4dce-b777-d533d35bd8ff,North Division,mayur_mohan,mayur_mohan,Mayur Mohan,Mayur Mohan,1.0,10.0,3,9,10.0,3,3,2025-07-05T12:00:00.0000000+10:00,10.0,90.0
6169f605-4b96-4f21-87c5-0862f914624f,Winter 2025,b0d2ee4c-be8f-4a75-b138-0740a52970c6,8660310e-7b12-4dce-b777-d533d35bd8ff,North Division,raw_100b60f9_15ab_4d35_9626_be4212a5d0e2,raw_100b60f9_15ab_4d35_9626_be4212a5d0e2,Rama Suravajjula,Rama Suravajjula,56.0,79.0,7,45,79.0,7,7,2025-07-26T12:00:00.0000000+10:00,70.88607594936708,56.962025316455694
6169f605-4b96-4f21-87c5-0862f914624f,Winter 2025,b0d2ee4c-be8f-4a75-b138-0740a52970c6,8660310e-7b12-4dce-b777-d533d35bd8ff,North Division,raw_360868ba_5d2a_4f9f_9f3a_fff5756f3f85,raw_360868ba_5d2a_4f9f_9f3a_fff5756f3f85,Shandil Bhan,Shandil Bhan,58.0,60.0,5,30,60.0,5,5,2025-07-26T12:00:00.0000000+10:00,96.66666666666667,50.0
6169f605-4b96-4f21-87c5-0862f914624f,Winter 2025,b0d2ee4c-be8f-4a75-b138-0740a52970c6,8660310e-7b12-4dce-b777-d533d35bd8ff,North Division,raw_400e4752_f236_4ca7_93e9_fd8ebee6735e,raw_400e4752_f236_4ca7_93e9_fd8ebee6735e,Siddhanth Chaurasiya,Siddhanth Chaurasiya,35.0,42.0,3,19,42.0,3,3,2025-05-31T12:00:00.0000000+10:00,83.33333333333333,45.23809523809524
6169f605-4b96-4f21-87c5-0862f914624f,Winter 2025,b0d2ee4c-be8f-4a75-b138-0740a52970c6,8660310e-7b12-4dce-b777-d533d35bd8ff,North Division,raw_6b74d336_b105_407c_b4ef_f68e2fba7862,raw_6b74d336_b105_407c_b4ef_f68e2fba7862,Damandeep Sehra,Damandeep Sehra,89.0,153.0,7,88,153.0,7,7,2025-07-26T12:00:00.0000000+10:00,58.169934640522875,57.51633986928105
6169f605-4b96-4f21-87c5-0862f914624f,Winter 2025,b0d2ee4c-be8f-4a75-b138-0740a52970c6,8660310e-7b12-4dce-b777-d533d35bd8ff,North Division,raw_7512873c_b6b6_49fe_80ff_3733b5abd044,raw_7512873c_b6b6_49fe_80ff_3733b5abd044,Mohaneesh Pitre,Mohaneesh Pitre,79.0,133.0,8,81,133.0,8,8,2025-07-26T12:00:00.0000000+10:00,59.3984962406015,60.902255639097746
6169f605-4b96-4f21-87c5-0862f914624f,Winter 2025,b0d2ee4c-be8f-4a75-b138-0740a52970c6,8660310e-7b12-4dce-b777-d533d35bd8ff,North Division,raw_7cccf3c2_52d5_4dfc_91c8_9664f27ac72b,raw_7cccf3c2_52d5_4dfc_91c8_9664f27ac72b,Jai Bhan,Jai Bhan,363.0,327.0,8,147,327.0,8,8,2025-07-26T12:00:00.0000000+10:00,111.0091743119266,44.95412844036697
6169f605-4b96-4f21-87c5-0862f914624f,Winter 2025,b0d2ee4c-be8f-4a75-b138-0740a52970c6,8660310e-7b12-4dce-b777-d533d35bd8ff,North Division,raw_8cc72ac1_93ab_43ad_a24f_fdcbf14da6a2,raw_8cc72ac1_93ab_43ad_a24f_fdcbf14da6a2,Kiran Tomy,Kiran Tomy,18.0,53.0,5,37,53.0,5,5,2025-07-05T12:00:00.0000000+10:00,33.9622641509434,69.81132075471699
6169f605-4b96-4f21-87c5-0862f914624f,Winter 2025,b0d2ee4c-be8f-4a75-b138-0740a52970c6,8660310e-7b12-4dce-b777-d533d35bd8ff,North Division,raw_c3a31191_6c5e_438e_9288_354845031832,raw_c3a31191_6c5e_438e_9288_354845031832,Abcin Thomas,Abcin Thomas,92.0,120.0,7,73,120.0,7,7,2025-07-26T12:00:00.0000000+10:00,76.66666666666667,60.833333333333336
6169f605-4b96-4f21-87c5-0862f914624f,Winter 2025,b0d2ee4c-be8f-4a75-b138-0740a52970c6,8660310e-7b12-4dce-b777-d533d35bd8ff,North Division,raw_cefd9f7d_2787_4b4c_9a13_4e1d0d434ff8,raw_cefd9f7d_2787_4b4c_9a13_4e1d0d434ff8,Siddhesh Jitendrabhai Vadapalli,Siddhesh Jitendrabhai Vadapalli,107.0,129.0,4,76,129.0,4,4,2025-07-12T12:00:00.0000000+10:00,82.94573643410853,58.91472868217054
6169f605-4b96-4f21-87c5-0862f914624f,Winter 2025,b0d2ee4c-be8f-4a75-b138-0740a52970c6,8660310e-7b12-4dce-b777-d533d35bd8ff,North Division,raw_d1ed36b2_499d_4b65_95a3_6f3f51177415,raw_d1ed36b2_499d_4b65_95a3_6f3f51177415,Armaan Datta,Armaan Datta,170.0,124.0,4,60,124.0,4,4,2025-07-26T12:00:00.0000000+10:00,137.09677419354838,48.38709677419355
6169f605-4b96-4f21-87c5-0862f914624f,Winter 2025,b0d2ee4c-be8f-4a75-b138-0740a52970c6,8660310e-7b12-4dce-b777-d533d35bd8ff,North Division,raw_d36a9234_b2b2_44a0_9fa3_3e1527aa4b1c,raw_d36a9234_b2b2_44a0_9fa3_3e1527aa4b1c,Harish Kumar,Harish Kumar,42.0,53.0,3,32,53.0,3,3,2025-07-26T12:00:00.0000000+10:00,79.24528301886792,60.37735849056604
6169f605-4b96-4f21-87c5-0862f914624f,Winter 2025,b0d2ee4c-be8f-4a75-b138-0740a52970c6,8660310e-7b12-4dce-b777-d533d35bd8ff,North Division,raw_f4eec6b0_c7ff_4771_b4f1_8ea5865e1186,raw_f4eec6b0_c7ff_4771_b4f1_8ea5865e1186,Akshat Bodele,Akshat Bodele,32.0,43.0,2,28,43.0,2,2,2025-07-12T12:00:00.0000000+10:00,74.4186046511628,65.11627906976744
