id,name,startDate,isCurrentSeason,classification
0d03a958-e6b7-4ddd-8675-0368eccd5614,Summer 1999/00,1999-07-01T00:00:00.0000000+00:00,False,"[{""id"": 1, ""name"": ""Participating""}]"
80a5bc35-c168-4aad-92a0-fe4c5dc68023,Summer 1998/99,1998-07-01T00:00:00.0000000+00:00,False,"[{""id"": 1, ""name"": ""Participating""}]"
b3c6e4dc-1650-4603-8934-84b6cfe6aa8c,Summer 1997/98,1997-07-01T00:00:00.0000000+00:00,False,"[{""id"": 1, ""name"": ""Participating""}]"
0e263c87-ad99-4a6b-ab34-a4908d863e4b,Summer 1996/97,1996-07-01T00:00:00.0000000+00:00,False,"[{""id"": 1, ""name"": ""Participating""}]"
7d54d91a-aed3-494d-90bb-d765baaee3be,Summer 1995/96,1995-07-01T00:00:00.0000000+00:00,False,"[{""id"": 1, ""name"": ""Participating""}]"
1c2d5f4f-3ad3-4432-b1b7-296752084be0,Summer 1994/95,1994-07-01T00:00:00.0000000+00:00,False,"[{""id"": 1, ""name"": ""Participating""}]"
6599c48c-8222-4eb0-abbc-ae3d37717f12,Summer 1993/94,1993-07-01T00:00:00.0000000+00:00,False,"[{""id"": 1, ""name"": ""Participating""}]"
371ca67c-8c1e-4489-8cc5-ef03b86d7c1f,Summer 1992/93,1992-07-01T00:00:00.0000000+00:00,False,"[{""id"": 1, ""name"": ""Participating""}]"
fdd607d3-484c-4d37-8b3f-f70f16eda3ed,Summer 1991/92,1991-07-01T00:00:00.0000000+00:00,False,"[{""id"": 1, ""name"": ""Participating""}]"
84fb4bb4-7a22-444b-9fdb-a864bc9a4ee5,Summer 1990/91,1990-07-01T00:00:00.0000000+00:00,False,"[{""id"": 1, ""name"": ""Participating""}]"
cffa121f-70bb-4b9a-bd4c-ec2a639291b6,Summer 1989/90,1989-07-01T00:00:00.0000000+00:00,False,"[{""id"": 1, ""name"": ""Participating""}]"
ff2f5c74-5c77-4b6c-857f-91a5b146e912,Summer 1988/89,1988-07-01T00:00:00.0000000+00:00,False,"[{""id"": 1, ""name"": ""Participating""}]"
0243bc27-76aa-41d7-8c2e-9e83841ece48,Summer 1987/88,1987-07-01T00:00:00.0000000+00:00,False,"[{""id"": 1, ""name"": ""Participating""}]"
22a332ee-7323-414b-bf81-bb360b894a5f,Summer 1986/87,1986-07-01T00:00:00.0000000+00:00,False,"[{""id"": 1, ""name"": ""Participating""}]"
63bd697a-8f36-4832-9e80-75600f58609d,Summer 1985/86,1985-07-01T00:00:00.0000000+00:00,False,"[{""id"": 1, ""name"": ""Participating""}]"
140a42af-5df5-4954-893d-7b183c7347c1,Summer 1984/85,1984-07-01T00:00:00.0000000+00:00,False,"[{""id"": 1, ""name"": ""Participating""}]"
142e19d6-76da-449f-aba3-73a0c30b02bb,Summer 1983/84,1983-07-01T00:00:00.0000000+00:00,False,"[{""id"": 1, ""name"": ""Participating""}]"
7ebc1e26-cde1-4311-aa05-ce8a684f9187,Summer 1982/83,1982-07-01T00:00:00.0000000+00:00,False,"[{""id"": 1, ""name"": ""Participating""}]"
3d52b700-41d8-43a1-b330-fa2d2ecb58de,Summer 1979/80,1979-07-01T00:00:00.0000000+00:00,False,"[{""id"": 1, ""name"": ""Participating""}]"
f82ff57c-ee7b-4393-a74a-40f562cfd0b7,Summer 1977/78,1977-07-01T00:00:00.0000000+00:00,False,"[{""id"": 1, ""name"": ""Participating""}]"
