partnership_id,batter_1,batter_2,batter_1_public_name,batter_2_public_name,partnership_runs,balls_faced,wicket_number,match_id,season,grade,opponent,innings,innings_id,batting_team,end_context,reconciliation_status,innings_scorecard_total,innings_reconstructed_total,reconciliation_difference,privacy_status,match_date,scorecard_url,source_detail
bbb:b3641479-5281-43db-9bd3-8d0e9697b2a4:218771b6-6632-4107-8a66-61446fdaadba:3,raw_f6dd9552_fbc5_4490_ac27_b50ff948f8f5,raw_232cc042_1e4c_423a_9190_e3432698c99d,Priyanshu Tomar,Reuben Sharan,10,30,3,b3641479-5281-43db-9bd3-8d0e9697b2a4,Summer 2025/26,"04 - ""B"" Grade",Wollert Rhinos CC 1st XI,1,218771b6-6632-4107-8a66-61446fdaadba,Fiji Victorian CC 3rd XI,Partnership ended: Bowled,SCORE_DIFFERENCE_ACCEPTED,128,126,-2,PUBLIC_PUBLIC,2026-02-07,https://play.cricket.com.au/match/b3641479-5281-43db-9bd3-8d0e9697b2a4,Verified PlayCricket chronological ball-by-ball deliveries.
bbb:b3641479-5281-43db-9bd3-8d0e9697b2a4:218771b6-6632-4107-8a66-61446fdaadba:4,raw_f6dd9552_fbc5_4490_ac27_b50ff948f8f5,shrikant_sharma,Priyanshu Tomar,Shrikant Sharma,36,47,4,b3641479-5281-43db-9bd3-8d0e9697b2a4,Summer 2025/26,"04 - ""B"" Grade",Wollert Rhinos CC 1st XI,1,218771b6-6632-4107-8a66-61446fdaadba,Fiji Victorian CC 3rd XI,Partnership ended: Bowled,SCORE_DIFFERENCE_ACCEPTED,128,126,-2,PUBLIC_PUBLIC,2026-02-07,https://play.cricket.com.au/match/b3641479-5281-43db-9bd3-8d0e9697b2a4,Verified PlayCricket chronological ball-by-ball deliveries.
bbb:b3641479-5281-43db-9bd3-8d0e9697b2a4:218771b6-6632-4107-8a66-61446fdaadba:5,raw_400e4752_f236_4ca7_93e9_fd8ebee6735e,shrikant_sharma,Siddhanth Chaurasiya,Shrikant Sharma,0,1,5,b3641479-5281-43db-9bd3-8d0e9697b2a4,Summer 2025/26,"04 - ""B"" Grade",Wollert Rhinos CC 1st XI,1,218771b6-6632-4107-8a66-61446fdaadba,Fiji Victorian CC 3rd XI,Partnership ended: LBW,SCORE_DIFFERENCE_ACCEPTED,128,126,-2,PUBLIC_PUBLIC,2026-02-07,https://play.cricket.com.au/match/b3641479-5281-43db-9bd3-8d0e9697b2a4,Verified PlayCricket chronological ball-by-ball deliveries.
bbb:b3641479-5281-43db-9bd3-8d0e9697b2a4:218771b6-6632-4107-8a66-61446fdaadba:6,shrikant_sharma,sandeep_gill,Shrikant Sharma,Sandeep Gill,1,4,6,b3641479-5281-43db-9bd3-8d0e9697b2a4,Summer 2025/26,"04 - ""B"" Grade",Wollert Rhinos CC 1st XI,1,218771b6-6632-4107-8a66-61446fdaadba,Fiji Victorian CC 3rd XI,Partnership ended: Caught,SCORE_DIFFERENCE_ACCEPTED,128,126,-2,PUBLIC_PUBLIC,2026-02-07,https://play.cricket.com.au/match/b3641479-5281-43db-9bd3-8d0e9697b2a4,Verified PlayCricket chronological ball-by-ball deliveries.
bbb:b3641479-5281-43db-9bd3-8d0e9697b2a4:218771b6-6632-4107-8a66-61446fdaadba:7,raw_e76d9035_6b7f_48f7_8b69_e8b983e82080,shrikant_sharma,Jayasuriya Sathiaseelan,Shrikant Sharma,9,22,7,b3641479-5281-43db-9bd3-8d0e9697b2a4,Summer 2025/26,"04 - ""B"" Grade",Wollert Rhinos CC 1st XI,1,218771b6-6632-4107-8a66-61446fdaadba,Fiji Victorian CC 3rd XI,Partnership ended: Bowled,SCORE_DIFFERENCE_ACCEPTED,128,126,-2,PUBLIC_PUBLIC,2026-02-07,https://play.cricket.com.au/match/b3641479-5281-43db-9bd3-8d0e9697b2a4,Verified PlayCricket chronological ball-by-ball deliveries.
bbb:b3641479-5281-43db-9bd3-8d0e9697b2a4:218771b6-6632-4107-8a66-61446fdaadba:8,raw_6b74d336_b105_407c_b4ef_f68e2fba7862,raw_e76d9035_6b7f_48f7_8b69_e8b983e82080,Damandeep Sehra,Jayasuriya Sathiaseelan,2,19,8,b3641479-5281-43db-9bd3-8d0e9697b2a4,Summer 2025/26,"04 - ""B"" Grade",Wollert Rhinos CC 1st XI,1,218771b6-6632-4107-8a66-61446fdaadba,Fiji Victorian CC 3rd XI,Partnership ended: Caught,SCORE_DIFFERENCE_ACCEPTED,128,126,-2,PUBLIC_PUBLIC,2026-02-07,https://play.cricket.com.au/match/b3641479-5281-43db-9bd3-8d0e9697b2a4,Verified PlayCricket chronological ball-by-ball deliveries.
bbb:b3641479-5281-43db-9bd3-8d0e9697b2a4:218771b6-6632-4107-8a66-61446fdaadba:9,raw_71ca36a8_b853_449e_b7fd_ac601222e885,raw_6b74d336_b105_407c_b4ef_f68e2fba7862,Kartik Nallepalli,Damandeep Sehra,1,3,9,b3641479-5281-43db-9bd3-8d0e9697b2a4,Summer 2025/26,"04 - ""B"" Grade",Wollert Rhinos CC 1st XI,1,218771b6-6632-4107-8a66-61446fdaadba,Fiji Victorian CC 3rd XI,Partnership ended: Caught,SCORE_DIFFERENCE_ACCEPTED,128,126,-2,PUBLIC_PUBLIC,2026-02-07,https://play.cricket.com.au/match/b3641479-5281-43db-9bd3-8d0e9697b2a4,Verified PlayCricket chronological ball-by-ball deliveries.
bbb:d6490bd9-0c34-4c32-90e5-b47bf92a25f4:d748b7b9-6a17-4047-a9b8-352dee0deda7:1,vinit_naidu,raw_c3a31191_6c5e_438e_9288_354845031832,Vinit Naidu,Abcin Thomas,19,70,1,d6490bd9-0c34-4c32-90e5-b47bf92a25f4,Summer 2025/26,02 - Jack Quick Shield,Cameron CC 1st XI,1,d748b7b9-6a17-4047-a9b8-352dee0deda7,Fiji Victorian CC 2nd XI,Partnership ended: Caught,MATCHED,92,92,0,PUBLIC_PUBLIC,2026-02-07,https://play.cricket.com.au/match/d6490bd9-0c34-4c32-90e5-b47bf92a25f4,Verified PlayCricket chronological ball-by-ball deliveries.
bbb:d6490bd9-0c34-4c32-90e5-b47bf92a25f4:d748b7b9-6a17-4047-a9b8-352dee0deda7:10,raw_bd3267a9_62a4_4ef6_9c96_ca89ef724e76,shivnyl_naidu,Santhosh Kumar Chappidi,Shivnyl Naidu,5,16,10,d6490bd9-0c34-4c32-90e5-b47bf92a25f4,Summer 2025/26,02 - Jack Quick Shield,Cameron CC 1st XI,1,d748b7b9-6a17-4047-a9b8-352dee0deda7,Fiji Victorian CC 2nd XI,Partnership ended: Bowled,MATCHED,92,92,0,PUBLIC_PUBLIC,2026-02-07,https://play.cricket.com.au/match/d6490bd9-0c34-4c32-90e5-b47bf92a25f4,Verified PlayCricket chronological ball-by-ball deliveries.
bbb:d6490bd9-0c34-4c32-90e5-b47bf92a25f4:d748b7b9-6a17-4047-a9b8-352dee0deda7:2,raw_cefd9f7d_2787_4b4c_9a13_4e1d0d434ff8,raw_c3a31191_6c5e_438e_9288_354845031832,Siddhesh Jitendrabhai Vadapalli,Abcin Thomas,8,10,2,d6490bd9-0c34-4c32-90e5-b47bf92a25f4,Summer 2025/26,02 - Jack Quick Shield,Cameron CC 1st XI,1,d748b7b9-6a17-4047-a9b8-352dee0deda7,Fiji Victorian CC 2nd XI,Partnership ended: Caught,MATCHED,92,92,0,PUBLIC_PUBLIC,2026-02-07,https://play.cricket.com.au/match/d6490bd9-0c34-4c32-90e5-b47bf92a25f4,Verified PlayCricket chronological ball-by-ball deliveries.
bbb:d6490bd9-0c34-4c32-90e5-b47bf92a25f4:d748b7b9-6a17-4047-a9b8-352dee0deda7:3,jimmy_sharma,raw_c3a31191_6c5e_438e_9288_354845031832,Jimmy Sharma,Abcin Thomas,1,7,3,d6490bd9-0c34-4c32-90e5-b47bf92a25f4,Summer 2025/26,02 - Jack Quick Shield,Cameron CC 1st XI,1,d748b7b9-6a17-4047-a9b8-352dee0deda7,Fiji Victorian CC 2nd XI,Partnership ended: Caught,MATCHED,92,92,0,PUBLIC_PUBLIC,2026-02-07,https://play.cricket.com.au/match/d6490bd9-0c34-4c32-90e5-b47bf92a25f4,Verified PlayCricket chronological ball-by-ball deliveries.
bbb:d6490bd9-0c34-4c32-90e5-b47bf92a25f4:d748b7b9-6a17-4047-a9b8-352dee0deda7:4,raw_ab033f7b_82e2_4044_b0cb_9024cf56db51,jimmy_sharma,Reuel Sharan,Jimmy Sharma,9,10,4,d6490bd9-0c34-4c32-90e5-b47bf92a25f4,Summer 2025/26,02 - Jack Quick Shield,Cameron CC 1st XI,1,d748b7b9-6a17-4047-a9b8-352dee0deda7,Fiji Victorian CC 2nd XI,Partnership ended: Caught,MATCHED,92,92,0,PUBLIC_PUBLIC,2026-02-07,https://play.cricket.com.au/match/d6490bd9-0c34-4c32-90e5-b47bf92a25f4,Verified PlayCricket chronological ball-by-ball deliveries.
bbb:d6490bd9-0c34-4c32-90e5-b47bf92a25f4:d748b7b9-6a17-4047-a9b8-352dee0deda7:5,danny_singh,raw_ab033f7b_82e2_4044_b0cb_9024cf56db51,Danny Singh,Reuel Sharan,19,66,5,d6490bd9-0c34-4c32-90e5-b47bf92a25f4,Summer 2025/26,02 - Jack Quick Shield,Cameron CC 1st XI,1,d748b7b9-6a17-4047-a9b8-352dee0deda7,Fiji Victorian CC 2nd XI,Partnership ended: Caught,MATCHED,92,92,0,PUBLIC_PUBLIC,2026-02-07,https://play.cricket.com.au/match/d6490bd9-0c34-4c32-90e5-b47bf92a25f4,Verified PlayCricket chronological ball-by-ball deliveries.
bbb:d6490bd9-0c34-4c32-90e5-b47bf92a25f4:d748b7b9-6a17-4047-a9b8-352dee0deda7:6,vinay_sharma,danny_singh,Vinay Sharma,Danny Singh,6,21,6,d6490bd9-0c34-4c32-90e5-b47bf92a25f4,Summer 2025/26,02 - Jack Quick Shield,Cameron CC 1st XI,1,d748b7b9-6a17-4047-a9b8-352dee0deda7,Fiji Victorian CC 2nd XI,Partnership ended: Bowled,MATCHED,92,92,0,PUBLIC_PUBLIC,2026-02-07,https://play.cricket.com.au/match/d6490bd9-0c34-4c32-90e5-b47bf92a25f4,Verified PlayCricket chronological ball-by-ball deliveries.
bbb:d6490bd9-0c34-4c32-90e5-b47bf92a25f4:d748b7b9-6a17-4047-a9b8-352dee0deda7:7,janaka_wijayakoon,vinay_sharma,Janaka Wijayakoon,Vinay Sharma,1,3,7,d6490bd9-0c34-4c32-90e5-b47bf92a25f4,Summer 2025/26,02 - Jack Quick Shield,Cameron CC 1st XI,1,d748b7b9-6a17-4047-a9b8-352dee0deda7,Fiji Victorian CC 2nd XI,Partnership ended: Caught,MATCHED,92,92,0,PUBLIC_PUBLIC,2026-02-07,https://play.cricket.com.au/match/d6490bd9-0c34-4c32-90e5-b47bf92a25f4,Verified PlayCricket chronological ball-by-ball deliveries.
bbb:d6490bd9-0c34-4c32-90e5-b47bf92a25f4:d748b7b9-6a17-4047-a9b8-352dee0deda7:8,shivnyl_naidu,vinay_sharma,Shivnyl Naidu,Vinay Sharma,3,9,8,d6490bd9-0c34-4c32-90e5-b47bf92a25f4,Summer 2025/26,02 - Jack Quick Shield,Cameron CC 1st XI,1,d748b7b9-6a17-4047-a9b8-352dee0deda7,Fiji Victorian CC 2nd XI,Partnership ended: Caught,MATCHED,92,92,0,PUBLIC_PUBLIC,2026-02-07,https://play.cricket.com.au/match/d6490bd9-0c34-4c32-90e5-b47bf92a25f4,Verified PlayCricket chronological ball-by-ball deliveries.
bbb:d6490bd9-0c34-4c32-90e5-b47bf92a25f4:d748b7b9-6a17-4047-a9b8-352dee0deda7:9,raw_643f54d7_4a3b_4c87_bf4c_b5d277365b72,shivnyl_naidu,Sohail Ahmed,Shivnyl Naidu,21,54,9,d6490bd9-0c34-4c32-90e5-b47bf92a25f4,Summer 2025/26,02 - Jack Quick Shield,Cameron CC 1st XI,1,d748b7b9-6a17-4047-a9b8-352dee0deda7,Fiji Victorian CC 2nd XI,Partnership ended: Caught,MATCHED,92,92,0,PUBLIC_PUBLIC,2026-02-07,https://play.cricket.com.au/match/d6490bd9-0c34-4c32-90e5-b47bf92a25f4,Verified PlayCricket chronological ball-by-ball deliveries.
bbb:08e9bed5-8e70-4e06-b630-8788da1e218c:b823778d-c200-481e-86a5-1e4715826cd2:1,raw_68ac86a9_b0a2_4dfe_9c94_f8e2d566269b,,Kavish Gambhir,Private player,53,53,1,08e9bed5-8e70-4e06-b630-8788da1e218c,Summer 2025/26,"05 - ""C"" Grade",Preston Baseballers CC 3rd XI,1,b823778d-c200-481e-86a5-1e4715826cd2,Fiji Victorian CC 4th XI,Partnership ended: Bowled,MATCHED,140,140,0,PUBLIC_PRIVATE,2026-01-31,https://play.cricket.com.au/match/08e9bed5-8e70-4e06-b630-8788da1e218c,Verified PlayCricket chronological ball-by-ball deliveries.
bbb:08e9bed5-8e70-4e06-b630-8788da1e218c:b823778d-c200-481e-86a5-1e4715826cd2:10,mayur_mohan,raw_4c9e3082_4034_4e6d_9142_5a76549bd6be,Mayur Mohan,Mohammed Adnanuddin,8,8,10,08e9bed5-8e70-4e06-b630-8788da1e218c,Summer 2025/26,"05 - ""C"" Grade",Preston Baseballers CC 3rd XI,1,b823778d-c200-481e-86a5-1e4715826cd2,Fiji Victorian CC 4th XI,Partnership ended: Bowled,MATCHED,140,140,0,PUBLIC_PUBLIC,2026-01-31,https://play.cricket.com.au/match/08e9bed5-8e70-4e06-b630-8788da1e218c,Verified PlayCricket chronological ball-by-ball deliveries.
bbb:08e9bed5-8e70-4e06-b630-8788da1e218c:b823778d-c200-481e-86a5-1e4715826cd2:2,,raw_68ac86a9_b0a2_4dfe_9c94_f8e2d566269b,Private player,Kavish Gambhir,5,25,2,08e9bed5-8e70-4e06-b630-8788da1e218c,Summer 2025/26,"05 - ""C"" Grade",Preston Baseballers CC 3rd XI,1,b823778d-c200-481e-86a5-1e4715826cd2,Fiji Victorian CC 4th XI,Partnership ended: Caught,MATCHED,140,140,0,PUBLIC_PRIVATE,2026-01-31,https://play.cricket.com.au/match/08e9bed5-8e70-4e06-b630-8788da1e218c,Verified PlayCricket chronological ball-by-ball deliveries.
bbb:08e9bed5-8e70-4e06-b630-8788da1e218c:b823778d-c200-481e-86a5-1e4715826cd2:3,raw_7512873c_b6b6_49fe_80ff_3733b5abd044,raw_68ac86a9_b0a2_4dfe_9c94_f8e2d566269b,Mohaneesh Pitre,Kavish Gambhir,42,55,3,08e9bed5-8e70-4e06-b630-8788da1e218c,Summer 2025/26,"05 - ""C"" Grade",Preston Baseballers CC 3rd XI,1,b823778d-c200-481e-86a5-1e4715826cd2,Fiji Victorian CC 4th XI,Partnership ended: Bowled,MATCHED,140,140,0,PUBLIC_PUBLIC,2026-01-31,https://play.cricket.com.au/match/08e9bed5-8e70-4e06-b630-8788da1e218c,Verified PlayCricket chronological ball-by-ball deliveries.
bbb:08e9bed5-8e70-4e06-b630-8788da1e218c:b823778d-c200-481e-86a5-1e4715826cd2:4,raw_05220db1_794d_452c_b921_2eb60d032d21,raw_68ac86a9_b0a2_4dfe_9c94_f8e2d566269b,Chinni Raja Ammela,Kavish Gambhir,13,14,4,08e9bed5-8e70-4e06-b630-8788da1e218c,Summer 2025/26,"05 - ""C"" Grade",Preston Baseballers CC 3rd XI,1,b823778d-c200-481e-86a5-1e4715826cd2,Fiji Victorian CC 4th XI,Partnership ended: Caught,MATCHED,140,140,0,PUBLIC_PUBLIC,2026-01-31,https://play.cricket.com.au/match/08e9bed5-8e70-4e06-b630-8788da1e218c,Verified PlayCricket chronological ball-by-ball deliveries.
bbb:08e9bed5-8e70-4e06-b630-8788da1e218c:b823778d-c200-481e-86a5-1e4715826cd2:5,feroz_hassan,raw_68ac86a9_b0a2_4dfe_9c94_f8e2d566269b,Feroz Hassan,Kavish Gambhir,1,4,5,08e9bed5-8e70-4e06-b630-8788da1e218c,Summer 2025/26,"05 - ""C"" Grade",Preston Baseballers CC 3rd XI,1,b823778d-c200-481e-86a5-1e4715826cd2,Fiji Victorian CC 4th XI,Partnership ended: Bowled,MATCHED,140,140,0,PUBLIC_PUBLIC,2026-01-31,https://play.cricket.com.au/match/08e9bed5-8e70-4e06-b630-8788da1e218c,Verified PlayCricket chronological ball-by-ball deliveries.
bbb:08e9bed5-8e70-4e06-b630-8788da1e218c:b823778d-c200-481e-86a5-1e4715826cd2:6,ravi_chowdary,feroz_hassan,Ravi Chowdary,Feroz Hassan,0,1,6,08e9bed5-8e70-4e06-b630-8788da1e218c,Summer 2025/26,"05 - ""C"" Grade",Preston Baseballers CC 3rd XI,1,b823778d-c200-481e-86a5-1e4715826cd2,Fiji Victorian CC 4th XI,Partnership ended: LBW,MATCHED,140,140,0,PUBLIC_PUBLIC,2026-01-31,https://play.cricket.com.au/match/08e9bed5-8e70-4e06-b630-8788da1e218c,Verified PlayCricket chronological ball-by-ball deliveries.
bbb:08e9bed5-8e70-4e06-b630-8788da1e218c:b823778d-c200-481e-86a5-1e4715826cd2:7,ashish_sharma,feroz_hassan,Ashish Sharma,Feroz Hassan,6,3,7,08e9bed5-8e70-4e06-b630-8788da1e218c,Summer 2025/26,"05 - ""C"" Grade",Preston Baseballers CC 3rd XI,1,b823778d-c200-481e-86a5-1e4715826cd2,Fiji Victorian CC 4th XI,Partnership ended: Bowled,MATCHED,140,140,0,PUBLIC_PUBLIC,2026-01-31,https://play.cricket.com.au/match/08e9bed5-8e70-4e06-b630-8788da1e218c,Verified PlayCricket chronological ball-by-ball deliveries.
bbb:08e9bed5-8e70-4e06-b630-8788da1e218c:b823778d-c200-481e-86a5-1e4715826cd2:8,raw_4c9e3082_4034_4e6d_9142_5a76549bd6be,ashish_sharma,Mohammed Adnanuddin,Ashish Sharma,8,17,8,08e9bed5-8e70-4e06-b630-8788da1e218c,Summer 2025/26,"05 - ""C"" Grade",Preston Baseballers CC 3rd XI,1,b823778d-c200-481e-86a5-1e4715826cd2,Fiji Victorian CC 4th XI,Partnership ended: Bowled,MATCHED,140,140,0,PUBLIC_PUBLIC,2026-01-31,https://play.cricket.com.au/match/08e9bed5-8e70-4e06-b630-8788da1e218c,Verified PlayCricket chronological ball-by-ball deliveries.
bbb:08e9bed5-8e70-4e06-b630-8788da1e218c:b823778d-c200-481e-86a5-1e4715826cd2:9,raw_8d406a25_db4b_4b64_b592_84d73e3ad834,raw_4c9e3082_4034_4e6d_9142_5a76549bd6be,Sainath Jamsandekar,Mohammed Adnanuddin,4,5,9,08e9bed5-8e70-4e06-b630-8788da1e218c,Summer 2025/26,"05 - ""C"" Grade",Preston Baseballers CC 3rd XI,1,b823778d-c200-481e-86a5-1e4715826cd2,Fiji Victorian CC 4th XI,Partnership ended: Caught,MATCHED,140,140,0,PUBLIC_PUBLIC,2026-01-31,https://play.cricket.com.au/match/08e9bed5-8e70-4e06-b630-8788da1e218c,Verified PlayCricket chronological ball-by-ball deliveries.
bbb:5887db62-e51a-4f53-be76-e7fdccddce85:e9d46ad7-2bd7-48de-ba4c-fae898200abd:1,raw_ab033f7b_82e2_4044_b0cb_9024cf56db51,raw_f6dd9552_fbc5_4490_ac27_b50ff948f8f5,Reuel Sharan,Priyanshu Tomar,0,1,1,5887db62-e51a-4f53-be76-e7fdccddce85,Summer 2025/26,02 - Jack Quick Shield,Reservoir Cobras CC 1st XI,1,e9d46ad7-2bd7-48de-ba4c-fae898200abd,Fiji Victorian CC 2nd XI,Partnership ended: Caught,MATCHED,147,147,0,PUBLIC_PUBLIC,2026-01-31,https://play.cricket.com.au/match/5887db62-e51a-4f53-be76-e7fdccddce85,Verified PlayCricket chronological ball-by-ball deliveries.
bbb:5887db62-e51a-4f53-be76-e7fdccddce85:e9d46ad7-2bd7-48de-ba4c-fae898200abd:10,raw_e76d9035_6b7f_48f7_8b69_e8b983e82080,vinit_naidu,Jayasuriya Sathiaseelan,Vinit Naidu,9,7,10,5887db62-e51a-4f53-be76-e7fdccddce85,Summer 2025/26,02 - Jack Quick Shield,Reservoir Cobras CC 1st XI,1,e9d46ad7-2bd7-48de-ba4c-fae898200abd,Fiji Victorian CC 2nd XI,Partnership ended: Bowled,MATCHED,147,147,0,PUBLIC_PUBLIC,2026-01-31,https://play.cricket.com.au/match/5887db62-e51a-4f53-be76-e7fdccddce85,Verified PlayCricket chronological ball-by-ball deliveries.
bbb:5887db62-e51a-4f53-be76-e7fdccddce85:e9d46ad7-2bd7-48de-ba4c-fae898200abd:2,raw_360868ba_5d2a_4f9f_9f3a_fff5756f3f85,raw_f6dd9552_fbc5_4490_ac27_b50ff948f8f5,Shandil Bhan,Priyanshu Tomar,19,42,2,5887db62-e51a-4f53-be76-e7fdccddce85,Summer 2025/26,02 - Jack Quick Shield,Reservoir Cobras CC 1st XI,1,e9d46ad7-2bd7-48de-ba4c-fae898200abd,Fiji Victorian CC 2nd XI,Partnership ended: Caught,MATCHED,147,147,0,PUBLIC_PUBLIC,2026-01-31,https://play.cricket.com.au/match/5887db62-e51a-4f53-be76-e7fdccddce85,Verified PlayCricket chronological ball-by-ball deliveries.
bbb:5887db62-e51a-4f53-be76-e7fdccddce85:e9d46ad7-2bd7-48de-ba4c-fae898200abd:3,raw_cefd9f7d_2787_4b4c_9a13_4e1d0d434ff8,raw_360868ba_5d2a_4f9f_9f3a_fff5756f3f85,Siddhesh Jitendrabhai Vadapalli,Shandil Bhan,64,66,3,5887db62-e51a-4f53-be76-e7fdccddce85,Summer 2025/26,02 - Jack Quick Shield,Reservoir Cobras CC 1st XI,1,e9d46ad7-2bd7-48de-ba4c-fae898200abd,Fiji Victorian CC 2nd XI,Partnership ended: Bowled,MATCHED,147,147,0,PUBLIC_PUBLIC,2026-01-31,https://play.cricket.com.au/match/5887db62-e51a-4f53-be76-e7fdccddce85,Verified PlayCricket chronological ball-by-ball deliveries.
bbb:5887db62-e51a-4f53-be76-e7fdccddce85:e9d46ad7-2bd7-48de-ba4c-fae898200abd:4,danny_singh,raw_360868ba_5d2a_4f9f_9f3a_fff5756f3f85,Danny Singh,Shandil Bhan,17,27,4,5887db62-e51a-4f53-be76-e7fdccddce85,Summer 2025/26,02 - Jack Quick Shield,Reservoir Cobras CC 1st XI,1,e9d46ad7-2bd7-48de-ba4c-fae898200abd,Fiji Victorian CC 2nd XI,Partnership ended: Caught,MATCHED,147,147,0,PUBLIC_PUBLIC,2026-01-31,https://play.cricket.com.au/match/5887db62-e51a-4f53-be76-e7fdccddce85,Verified PlayCricket chronological ball-by-ball deliveries.
bbb:5887db62-e51a-4f53-be76-e7fdccddce85:e9d46ad7-2bd7-48de-ba4c-fae898200abd:5,janaka_wijayakoon,danny_singh,Janaka Wijayakoon,Danny Singh,4,2,5,5887db62-e51a-4f53-be76-e7fdccddce85,Summer 2025/26,02 - Jack Quick Shield,Reservoir Cobras CC 1st XI,1,e9d46ad7-2bd7-48de-ba4c-fae898200abd,Fiji Victorian CC 2nd XI,Partnership ended: Caught,MATCHED,147,147,0,PUBLIC_PUBLIC,2026-01-31,https://play.cricket.com.au/match/5887db62-e51a-4f53-be76-e7fdccddce85,Verified PlayCricket chronological ball-by-ball deliveries.
bbb:5887db62-e51a-4f53-be76-e7fdccddce85:e9d46ad7-2bd7-48de-ba4c-fae898200abd:6,danny_singh,vinay_sharma,Danny Singh,Vinay Sharma,8,17,6,5887db62-e51a-4f53-be76-e7fdccddce85,Summer 2025/26,02 - Jack Quick Shield,Reservoir Cobras CC 1st XI,1,e9d46ad7-2bd7-48de-ba4c-fae898200abd,Fiji Victorian CC 2nd XI,Partnership ended: LBW,MATCHED,147,147,0,PUBLIC_PUBLIC,2026-01-31,https://play.cricket.com.au/match/5887db62-e51a-4f53-be76-e7fdccddce85,Verified PlayCricket chronological ball-by-ball deliveries.
bbb:5887db62-e51a-4f53-be76-e7fdccddce85:e9d46ad7-2bd7-48de-ba4c-fae898200abd:7,vinit_naidu,vinay_sharma,Vinit Naidu,Vinay Sharma,9,20,7,5887db62-e51a-4f53-be76-e7fdccddce85,Summer 2025/26,02 - Jack Quick Shield,Reservoir Cobras CC 1st XI,1,e9d46ad7-2bd7-48de-ba4c-fae898200abd,Fiji Victorian CC 2nd XI,Partnership ended: Caught,MATCHED,147,147,0,PUBLIC_PUBLIC,2026-01-31,https://play.cricket.com.au/match/5887db62-e51a-4f53-be76-e7fdccddce85,Verified PlayCricket chronological ball-by-ball deliveries.
bbb:5887db62-e51a-4f53-be76-e7fdccddce85:e9d46ad7-2bd7-48de-ba4c-fae898200abd:8,raw_c3a31191_6c5e_438e_9288_354845031832,vinit_naidu,Abcin Thomas,Vinit Naidu,4,14,8,5887db62-e51a-4f53-be76-e7fdccddce85,Summer 2025/26,02 - Jack Quick Shield,Reservoir Cobras CC 1st XI,1,e9d46ad7-2bd7-48de-ba4c-fae898200abd,Fiji Victorian CC 2nd XI,Partnership ended: Caught,MATCHED,147,147,0,PUBLIC_PUBLIC,2026-01-31,https://play.cricket.com.au/match/5887db62-e51a-4f53-be76-e7fdccddce85,Verified PlayCricket chronological ball-by-ball deliveries.
bbb:5887db62-e51a-4f53-be76-e7fdccddce85:e9d46ad7-2bd7-48de-ba4c-fae898200abd:9,raw_643f54d7_4a3b_4c87_bf4c_b5d277365b72,vinit_naidu,Sohail Ahmed,Vinit Naidu,13,14,9,5887db62-e51a-4f53-be76-e7fdccddce85,Summer 2025/26,02 - Jack Quick Shield,Reservoir Cobras CC 1st XI,1,e9d46ad7-2bd7-48de-ba4c-fae898200abd,Fiji Victorian CC 2nd XI,Partnership ended: Bowled,MATCHED,147,147,0,PUBLIC_PUBLIC,2026-01-31,https://play.cricket.com.au/match/5887db62-e51a-4f53-be76-e7fdccddce85,Verified PlayCricket chronological ball-by-ball deliveries.
bbb:64cdf8f7-6479-4966-b41b-1b3e50247639:afa87b68-bedd-4cca-89b1-1f128095efa5:1,raw_360868ba_5d2a_4f9f_9f3a_fff5756f3f85,raw_6b74d336_b105_407c_b4ef_f68e2fba7862,Shandil Bhan,Damandeep Sehra,33,21,1,64cdf8f7-6479-4966-b41b-1b3e50247639,Summer 2025/26,02 - Jack Quick Shield,Strathewen Cougars CC 1stXI,1,afa87b68-bedd-4cca-89b1-1f128095efa5,Fiji Victorian CC 2nd XI,Partnership ended: Bowled,MATCHED,175,175,0,PUBLIC_PUBLIC,2026-01-24,https://play.cricket.com.au/match/64cdf8f7-6479-4966-b41b-1b3e50247639,Verified PlayCricket chronological ball-by-ball deliveries.
bbb:64cdf8f7-6479-4966-b41b-1b3e50247639:afa87b68-bedd-4cca-89b1-1f128095efa5:2,shivnyl_naidu,raw_6b74d336_b105_407c_b4ef_f68e2fba7862,Shivnyl Naidu,Damandeep Sehra,0,1,2,64cdf8f7-6479-4966-b41b-1b3e50247639,Summer 2025/26,02 - Jack Quick Shield,Strathewen Cougars CC 1stXI,1,afa87b68-bedd-4cca-89b1-1f128095efa5,Fiji Victorian CC 2nd XI,Partnership ended: Bowled,MATCHED,175,175,0,PUBLIC_PUBLIC,2026-01-24,https://play.cricket.com.au/match/64cdf8f7-6479-4966-b41b-1b3e50247639,Verified PlayCricket chronological ball-by-ball deliveries.
